gene,auprc_mean,auprc_std,prevalence_mean
KIT,0.7679437229437229,0.3173244347127912,0.1463054187192118
KRAS,0.3912202380952381,0.1604770257797016,0.083743842364532
PTMA,0.398100389948216,0.4150753676614354,0.0551724137931034
