gene,auprc_mean,auprc_std,prevalence_mean
FOXA1,0.3636112032103371,0.1965126346123396,0.0583333333333333
KMT2C,0.0865115415272016,0.0535764044388552,0.0479166666666666
KMT2D,0.1601001830593079,0.0927821573188966,0.05625
MUC16,0.1231823192544116,0.0795711225378544,0.0625
SPOP,0.6109100135535643,0.1444046245986537,0.1125
TP53,0.384452298545605,0.2199407769762678,0.1166666666666666
TTN,0.2221814142752829,0.0909204777454369,0.1083333333333333
